segment_id,betweenness,closeness,match_dist
175287499_1919937382_257678726_0,0.09052329783037476,9.009000475410423e-05,0.0
175287499_257678726_2436172328_0,0.0904610650887574,9.019492382349696e-05,0.0
175287503_1859037010_258974925_0,6.308481262327417e-05,8.402455833485226e-05,0.0
175324585_11991877835_1780515448_0,7.334122287968442e-05,7.6040253722935e-05,0.0
178007415_1280100128_1280100225_0,1.4074950690335306e-05,9.05905828513289e-05,0.0
178165616_12553393569_257681207_0,0.009429491124260355,9.221969650407709e-05,1.0166746666939024e-05
178165617_260681145_79435425_0,0.003822138067061144,9.246597267833058e-05,0.0
181398420_1282668191_1918390932_0,0.00011247337278106508,8.104649297048196e-05,0.0
181398420_1918390932_1282668191_0,0.00011247337278106508,8.104649297048196e-05,0.0
181407671_1918390934_1918390935_0,0.0,8.08153011651184e-05,0.0
181579183_7663238815_1919923568_0,0.0019727652859960554,8.720780454716788e-05,0.0
182321044_1926731861_1926731847_0,0.0003211360946745562,8.730342316080631e-05,0.0
182321067_4971972011_4971971904_0,1.4201183431952662e-06,8.868308974298349e-05,0.0
182321071_4971971950_4971972183_0,0.0,8.843342453067579e-05,0.0
182321074_1926731863_1926731862_0,4.130966469428008e-05,8.73452898083906e-05,0.0
182323899_3229963340_3229963290_0,0.014758153846153846,9.00056244455269e-05,0.0
182323900_1926772414_5428289670_0,0.0465127258382643,9.378735732763711e-05,0.0
182325661_1287680874_5411721038_0,0.0018998343195266271,8.942525573809543e-05,0.0
182652623_256552392_1930133856_0,1.1960552268244576e-05,9.055264068610666e-05,0.0
182652623_256554263_5413636742_0,0.001453506903353057,9.000391252900251e-05,0.0
182652623_256554280_1930133838_0,3.749112426035503e-05,9.003007284578977e-05,0.0
182652623_5413636742_256554268_0,0.0014679921104536488,8.99974910045509e-05,0.0
182652623_7564727610_256554263_0,0.0016948323471400394,8.984512907578662e-05,0.0
182652635_1930133831_1930133829_0,2.357396449704142e-05,8.959258731957453e-05,0.0
182652645_9465414956_1930133854_0,3.282051282051282e-06,9.094196028180341e-05,0.0
182652654_7298150821_84500193_0,0.0009833214990138067,9.059695871016908e-05,0.0
182654129_1930149602_266525261_0,0.000263069033530572,9.214034759487085e-05,0.0
182655017_1930154708_1930154705_0,0.00018897041420118344,9.262315780724317e-05,0.0
182658117_1930181780_257680624_0,0.00011035897435897435,9.378274710094494e-05,0.0
182658919_257680942_1930206400_0,3.212623274161736e-05,9.369641043479367e-05,0.0
182658929_266525264_1930206367_0,0.00022740828402366864,9.31856187329794e-05,7.299144791499956e-10
182658930_1930206307_257680619_0,0.015395187376725837,9.345461172347147e-05,0.0
195750552_257677177_79761989_0,0.013567968441814595,8.38778145297619e-05,0.0
